transaction_hash,input_addresses,input_values,output_addresses,output_values,transaction_fee
1155d188d4cc9bf7fc95a274149a395d625a896617c02517e603ea4d1bca4ec7,bc1qsl4470ppcvkpu29dykegfwepw5jh6x5gtw740x,503495,bc1qwz9edte90kwl5dd297m65lsg82fhel08xxaug9:bc1qutvc8md77dd7mjyjxdwhqnhel2v4drgwzct5ne,198640:304528,327
1cb106e47ebd1d1ca22993317633378343195b1245609f4bdb2beb54a1178053,3DL7VpRmdKhkxrpEQt7pFhLb22UGn7nCfW,1242150000,3FVmCfzUvWB9DXEDj8Bk2wif1qNyp7Q7iN:3HVNiQC3wqVWhT5bo8wh5T9gZMLSsds5DH,24722:1242114962,10316
041f89dbbcee52662766ce80bf2d9c7e7fe76741efa336dcf1a29683a29f7907,1Mt7rfU83nUPZWARmbZ1s1TUXx4ERmsdkR:1Mt7rfU83nUPZWARmbZ1s1TUXx4ERmsdkR:1Mt7rfU83nUPZWARmbZ1s1TUXx4ERmsdkR:1Mt7rfU83nUPZWARmbZ1s1TUXx4ERmsdkR,122323410:122323410:90953328:90000000,3MQmoGaPuDy7S9iXYmza3t5t6pw6kfvFb1:bc1qpzjdpgvj8w6ezef6nvwgv8r77gq03rlcl8wa3r,400000000:25597612,2536
31ccd6a90a2f050496d39da1a7f607a8e3395eb9f49d8c445d687b0120bda4fe,bc1qdl753ur9ucwa3cgfrud2nqvu7k69dykk3cwwx6g64a5szn3xw92sp8mc7a:bc1qdl753ur9ucwa3cgfrud2nqvu7k69dykk3cwwx6g64a5szn3xw92sp8mc7a,482855000:423033000,3HxUECLwRMVnfh5cHAtczork5CCBV9VHjv:112c7XadcZaCLuoT9xs5eajAxcNGKHvfpD:1Gercs6ceUPXsKzpJDjcdVb62rVminMnFo:bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej,3200000:200000:900000000:2444560,43440
ccb91824e8819ddcc1ad1be619e8aedc8e1faac07431c354c3e734ef8b7689eb,3PMccrNMqN3QNhH3NoBtXKEAxqwEfck1wg:3HiJG5PUG8EnGCVQCDrEYegHgPd17i1CtQ,1407827222:10128250,3BC5wwSwxKmyLg5VmWFR7VE2YK73r1Fz3N:3HzJoCj6ZF5AGFRQ3eKQEEcThfLXP4owRV:36mLgtFtyf6bbrd81JBsvKsRTd2XTekK2n:3LEAo3NKmAdFtCTvhzKK1dJPvziMJLjnW3:13wJNpPdRmZtjVzXJBjfc7Adr2MaXaGMhP:1CuuEEFvp7uQHPwuYhLQVBiSJ49x5e8sEa:3MdMtwGPFYMJ65pLbwa46hKmGiqn1vSimH:3DN85adHkVDaoxUReiw5ct3fA7PqwPnkMn:33BzjvXQk4peXe1wcD1NLRbfn1jzabz3ck:1LBKFQhtd5egbpJ1jKsYqbwkUN8UHyGnxy:34GnMRbT8bjP8WEkK5iikWsc4gyNkePKrR:1LPNJyun8YGdu1M3W6RwzWawHx6dMaBBnR:bc1qzrv87pj5pdtl2vdx25w9gjnpa3z5ac79g68gdn:3Jjkc4ydoCyGKRfjoG2SpwcRkxBJyza5AB:19rgaxgLVnQFfZHFTRqGxbPdjRDzyuMnEo:bc1q8yyhcpuecmt6jv46jc0wjg04srydxm406qhkt6:3Bmv56JHaY5JgZ5ujozaGVGPyiBsj8Acjw:3Kf9Y8y4As4Xdh7ugdRq219PYih5zMrh4E:bc1q42yua2a7f8ycrvzxer25hjdt6ceu29fj6kes0m:1NzfuiqetqNr6FapN45az5i76aZ11h9NnX:bc1q580rmnw2sk75p068ml2ms835zn84xgvlpkunuu:1rE6hNxWhCXVsSn4tArqiCp2s4YY1dGrd:17pWjJft1dGKmvvHJqFJKQWxwB54GnTMkb:bc1qudky9yx2numrk8e29dmlg5j2dt4a6gtmqx5lyv:bc1qudky9yx2numrk8e29dmlg5j2dt4a6gtmqx5lyv:bc1qudky9yx2numrk8e29dmlg5j2dt4a6gtmqx5lyv:bc1qudky9yx2numrk8e29dmlg5j2dt4a6gtmqx5lyv:bc1qneqf4qjzdgewkt5dryuxwfsk4hvntgae9zzqnt:bc1qneqf4qjzdgewkt5dryuxwfsk4hvntgae9zzqnt:12nbxYHVgVdP4wVF9eoa4vb5bdLrR8yShS:bc1qneqf4qjzdgewkt5dryuxwfsk4hvntgae9zzqnt:3Ed75rQm2msnNSH8FKzj97ezfzAYpMVi2d,109000:109000:114784:127214:130712:150895:166053:193000:272000:301000:363000:367000:513981:561000:567000:608000:718000:733000:1000000:1203000:1206000:1219000:1580900:2952000:2987000:3007000:3306000:5514033:5518990:13599000:13796243:1354894442,67225
dd43fe396ff0998ad2c29c828f11d2e07c9c2bb895c79ef92014598789e78a90,bc1q3mukcumnvmpupfu3stck8665ylc7m6562m03x0,34100,bc1qdleg0xtdg4dxt28cza2uapev2xdq7a5jwvhrmk:bc1qvt8wj9zq029wmj3meecs70zxzq8uxnkcc7afwn,6000:22237,5863
7331302035e1ebabf49321384dc337cd86a98f0ae5237fc912b54efe573ad6ca,3Bpdas3vnmahz5EWjWobzBUYGJ9vXZcNjb:3B6to7cNW34KY1bAeEekuqZjm1rDJJVtUy:3JPyavM64imNH57X1DAsD2Vw3KkGN7tf9A,351566:1606628:23654,12HTkv9us11DRfBq9VtZxuZBxRjC699sQY:34QembRvx4CLYh6mQVsEaVpSDqjSibiWcW:bc1qtyk5hadffuafpaavn4hpt2jcednf9y8sxvmnxj,398998:652286:914823,15741
a30cd88035c1f6704c1e33d5d333826ce96329eb4936687847e9841ec6939978,bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0,82917419,33tyn1tpw5771Hg1KekVq5SKhGTqGc5NJB:18gf7BtNt6sXMVApS3yCjJSDGceZ7r3omk:1J8AD5J8y34J2fUt73qzGGEVRgAmWirZkd:bc1qkejsv7ec8kp0dumvftkhvler2kyd88nrcw7rdg:1AT1aDxE4hdh8g3BJxiYrJUb5tojqNUo5Y:bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0:3AAHCey83DVN5D4JLWApLn85vnvipEBeTH:32fnFjTy8wXG1EWXfCJ8nK6jHrAGzAT6DY,14924447:1040000:157486:198942:2069887:63865041:630000:10000,21616
3e3a2f8c0494521e9293aab69ef9c8fc8381ac3a01b3eb1a08808bb2a1672b00,3FWM4gYdZjaDXqbfuBffs85dUYdeVNVFjs:bc1qe2r8uew20jcr8nzzkge9d2hcr45prdk5dysvay5g5e07funlaudqafncj4:37XVRKPiwXsz4Xc43kGB3Qfu9WjsWe2dLY,116216953:65319:2704357,32scvRzthvkd85ibkKmxih6BAKhWGWqFLx:34uZZrVGw24NLM9M46pqqQvWzyN95R3kV4:35VM61z4nqz7hC53ET6Y1rGiBL1oEjchPW:3PCEma5TQM4FJ9Kevpa4on5jhsahwGWCj1:3FCbzySsXwKrxUygYu8pTddivAVbvqjwX7:1DFZS3UaPtdf264QXfi35wDdGygR6WYn1C:bc1qhy0dqsl5gdadmmrx549kx0f9llc0r37a6ktqhz:3LBFa2jDa85Q9D9XJDMHqJtNSwGJxKQsd2:3NGdefyNPTBuZcTDuThERrJ2qcmzMe75Gm:bc1qks9rgmqf7qt6f9lfshpshhzskd6lz0k6706awn:bc1qwf2akmw220mjsgwfqzsq0w5yy9x4kchq78xx0t:3HuxrRCmrMb2i8R7zt3Hdyk7H7MtH1dVVq:15FxbWjoMrLAdiyiKQ5RHXMKV4xVs4ftkm:1EEJukUw2jyXhXpmDmTqCg9xJNm9TeqcaC:1P56vqxEDh5suHqBWrmaBmDaTSYBcL9MxD:bc1qry4mk6jk6xafnqtxsudhmutvhvynqr5certfv3:3PyLk5wHgzkTneY18qtgvJGE6BVkUCXTx6:32TSCywnYFggL36vhmpb5T8FxHF5Gidexn:3B8S8g2z2HJqvRXwWAddbfJkLtQt2SheWe:1HbjvFgtb1TzJ6VSYcSWu4vFPCBpSukMW2:13VKhz4xd7ixUm7oEhZpiLj7DuYpmnqnvz:3E1L3Uw8ZM5pJsP11zRTvnUazhzdhZqtm4:1CgkJGEtDahB6tfQupCseHpfJWFpq2J5S3:12yWwrJSV1juz6db48swBqGqwiQStHjwLV:17dWg7x2Gjpo6u6SPWW4uMdzE3z5HXDrtz:3KZgYUotwCR3W4uM9vkKXcz2icBYy8oDpB:12nbxYHVgVdP4wVF9eoa4vb5bdLrR8yShS,109000:110000:110000:110000:116426:126000:135636:146000:151000:158000:166000:193000:198814:258000:346000:358000:364309:365000:366000:706347:721701:3465000:7392313:7569000:21413266:36355032:37449000,27785
24519a6817b8118000b888cc85db80a05a3a771bcd00cc01014e0757cb4615d3,bc1qp66wye5qzn3mmgvzfp6nzpcj8fr28rtrl3jmer:bc1qp66wye5qzn3mmgvzfp6nzpcj8fr28rtrl3jmer:bc1qp66wye5qzn3mmgvzfp6nzpcj8fr28rtrl3jmer,28118:36038:831781,1DTqp5sWUFw27bwxeVLrHgJJbMu4ktrEYi:bc1qp66wye5qzn3mmgvzfp6nzpcj8fr28rtrl3jmer,864061:16756,15120
52307534daa2f2218c8b6fdd7749a2b9d41fcb0af0242ac374cda5dfeffc1394,bc1qe3qq6hglamflf2mgnxzsahdcckft0zsmjxn0qc,53083,bc1q7uwyq8cmy5kn7s5d7xej835tme5jl5zcx26amq:3Nm51W8dWVVhpFKSqtHAkfZT5pBPL2HqSS,1471:51282,330
f088811945eded047f9f8b67393fb7c68f3b34a69bf1056f10475d53c11051b4,bc1q0alznf4qyd50hwf70n003wzhar5g72sjjr95dm,35235268,bc1q4c5kvfk2ufvqaqxuhu8qlaz4sqd57atxkpy7aw:bc1qwsgexxaxdc5qux3qae2qqdjec8ucxp0qhupay7:156jaY3wyu57pL1NBTR5oReub6AzyvZWZP:38sZs6dGbwsMobNLjG4mU4n7wq4LciPgiB:39UcKH7fe7eTVPtJLtFmgREpKk48XsXALo:165RM74QvXf47ZAFqQ8v7MAsGaaNoZ5mAX:3EXaCEBD8es8fYKHHPoyK8xgnwdvM6Ktys:37uvPuzfd4pzGgKvEYGMSGdAtucSbjAEec:34mrxXfaPiiYqrXuKDkURnEAcuV4Frcq69:1Nm621pJ6KiicSotJokCFdGEeHNXjLcugu:184B298K6iGBkXNB8g5rGxLETjQS1vsPiE:39yGWAiLn1PmEWuBusu3wdeQCEEPDdvU53:1EjzpXQzKqRjsA7ML6TM4K8yCFfLTCzaJD:3APGkBZuNR1ky6zyfTXRNJmi3wnUgzawzu:33RfYPMDdT9B14aH6Qsub8jepWzZbwjakQ:1GppNWEsfzrHgEvdC5Lj6zsrLaravx68Ps:3NEb6BCAD6wKvf3upo3fksDfT3C1DSPSSG:3LSZbgFMSn85EGCYMaGEBCd447mCXP6Ef5:36tRsxcpxWWrwrazpKXM4jYSHfXpFXYrTJ:bc1qzactx80lwyn209k9e0ej5wmj2f4eez3cvwn84p:3PFxpK7u96fq5zj9SgD75G9f86khYxGAkP:3FuVUMaTyhoergffKNeX89DaZWfN8ukmzj:1KWjKcDA8nDPGCcM4CY78p9MoL8k1EvwUo:bc1q5cxn6qkngnvv3k00h9mnkvkx9y2yr9as2dygsk:3KUgeM4pUA2uAbcjGTw2coLPtNEjs5qddZ:3JqiRG828pcE1f7YapSbxrMwSV7VG6meNG:36cghutdb5GYSK7a6to7ZenveRRfHcNxAn:162Yd6L9LgdoEPhJCo2NBrNaWXb9nb9Cuc:1MU9ZzQUWRUg8saHWr8rmwMbanbW5ixRT9:3LhB85ggUMfpfWReSWcnBZTE9V9Xb8bTkt:3EGpJ7cDw4dKyZ1Hhtu13cnuGGYURDKypu:3BYVXurTp3fQvrK3H222jpWnNtUyaDQkzG:bc1qgyhr6gmdcmuw0lrgqgjag0ughlx053me4fc0pt:13iqCbjzc2J7drzxrtbSmoNtPyc8CUWHbv:35wMzPJrEdPPQ9vNEEeSwSXxeKBGQXuVvA,95605:56390:478558:85136:57450:16575:139234:644613:18825:1263803:6000000:10000:994458:172479:369720:529857:311652:21692:39755:65328:276172:313281:1049627:3342718:148141:61288:158646:65000:31328:100181:148426:297515:12535980:5076652:190608,68575
13c4b1077ccaa079c19c3f41bc9ac863d3d08e700699e43e8127e4dd25d855c6,1Ch4kUm8gLnsLkzZ46KxXpHiDgxakd9tur,4126202,19iSJXBSJpiGPmyLkz8c9sx3Nk3amyJok5,4115172,11030
f8cb9ecc4b97a49d587844f98dceff9422d72e212eb0a4162017b940b2438e79,bc1q0ar7ymnqzlsnw09nk5g0nh6lf3leu84w9z5zvs,2875991,1EDqrmY2KzqFFfNS53JMsu3JaPNVtyaG8V:bc1q940ugsvulpa5y4cctsvdcnkapklepx4htwmuz8,475554:2399999,438
e02cf81718e331ae412a798f4d632e961e412689d10b55216a3749388534aea7,13YeTirnwwRQm4xoUNPhY8GTmPHDsc2VMU,72240,bc1qse3mdquq38me2mc5glcam8kzh55f3dkqjvwkvh,59825,12415
58e75d4abdbba2c323394257c69b832569ada532a58739ceadf96b10158a78b2,1JUXd8zXZDSwCUKuzkcFyMoh32qpnNTodm,598788,38PV2jP5Dzce6N2wU2eA4tAjRMZs35gV8V,589288,9500
88188100edac377ed3784d4172a364cf28e8445b0f9e2ec1c6b9e668f71b4f62,bc1qtt7r6na7mgggsdjlkvzs4dsqvmppkylktpm29l,485895,3GsonN1tZdgJTQdKfN2GBRkf88x7qKJg2y:bc1q38p7eh6va78uvyuk3fd3fdtgua9993epmh9h0k,63130:418045,4720
b14765c1fbd120e01ff4be2bfce00f70bf10e3d3dba6cf38f2b00b64e1b752f3,3EMBSXAK7RvcMSuhPzXKeNw4saZEFNRJoW,588741,bc1qr9fqzx9sydw2rqx5r3e5ls8vyftu7tkya2h049:bc1qxxvruqxx693yktnqf85vgnpksy6l5w4539tfya,23550:551205,13986
79c42753603ad1fbcf919bc56d4ad478547814d4595d4600c75b44f88095569c,bc1q7g9pexdupnlet73y8jx8kxx5jqhk2a9vzup9th,334562,1Mgdva68TzKs4GQiZCxPbkkDBU7hScCGWt:bc1q9eqpgvkrtgydeu763mmj2vagmdng2r6888hskx,118802:213972,1788
e234b09ab27c8032a22076f754661f338c6042e8efff9a8b1ae37712ba19560b,bc1qczgd22s9fnc6qpv0t7fw2lpqn3hnqnxxuzq0av:1GULLmJFeoPn2VRnmiV121HLzdy4Vkd7cR,24000:1652616,bc1q7pxspps5ak2kndxmme58xha5nxs6ukcjzs0w7x:bc1qtkejvayqyha009a04s5fv9l6tnapujke0w47lj,1333777:325800,17039
274373ad5143db15102a754fb66f61bb6c38b08bf84fcd235508e247a54847bd,18EJn5QPFotMHssycRZG9KXcegaSshUr1j,3194365,bc1qxfq3e26al0mtj63ym55jdmec5xkwegut32v8gw,3182335,12030
533684f1bce56a515aaa71cd508524503f5921c08100f4e20c2636931902f787,38rACj4Mq8SGeeZWdiDu3eKvRnt7EpUU5s:31mTGn6EeAw1N7hKTHoquJKk8m614YuR3D:3PXg5A6WYxEoccSToFAuDpMu8nRTKdCxuP:3Qpj3X4rJMnc4MUP4d9151uZs2iGso61cz,4842779:4702336:3443407:3147587,3CxFMzHghWS6vHegDwNtmRq6mAWSpJ8o5Q:3JQSgnYSmrzLPEWE4ek3hpHkgxxMdCoYNv,13886641:2241127,8341
46c04dc6a8f4535fee63fd2c089d43b91e420c89697106e165ade0a3346144d6,bc1q9ujg0nulgwkhelgt5acl3t59nwzevgj36lxpav,18204105,bc1qdve830c45ah47vh8ppnq6srxthjlfr0f27ah80:1MenAJFHd1Umeqp7GKw5mfUT8UbQs5CSq9,17981091:204416,18598
bbe74c0f01f5e507385707fdf11c99014561bcf7fef5cd429b8770b78cfa24e1,1FrjpHCaFdGkaU4GW5TxYcbitXdL4obXex,503458,3N6fguPK6ptDXVUF4HHdZyAKM2NCp6y75y,502780,678
9f58190e2c0cb20953e4f262969f8d3082ecbfa6a76acd316286da63b6ba33bf,bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0,122696665,1Bn9quRhAJ5EuUCiFPrLy6xSBzZVBu9GKB:16pji25kgmPNXEHN4NqgCCtLS7LT1cqukM:19EE3kwSxCq7cm9zXqkMy2EKwWtUbgVNqj:1EEdFXRBFvF7ExTjZ65MPTgWSL9wtgQvwT:bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0,102340000:214803:294630:16833163:2997661,16408
cd33acdd2c5274f7703b1506341c4dd43de61a0931bdf26dc2a1b17bb229282e,bc1qzkf95c93uq7ep49jjfh4kspzw8aw28fjhzswu9,97606144,bc1qqcf2g5wn2sfwyfmegn9nu769nacd6w3hu8srw9:bc1q33g0nyldlll6sk203d0yul664fyz87w8m7v4u0,88654074:8951928,142
56944131be2737a10958ebf25a9837d6c7d52eccfcb23fee7f7e2301d68fc6dc,bc1qcc00zusqszz7k47jk7n9hldk973vewrza4jh6g,93808,12Qfa9oUZ4Brf9tgFJm4J2xj9LQMHzn4Xn,93472,336
eb99f728f0815d5867be7a86f45282cafd90311581e8285a704008945f2f7690,bc1q3y7rvc7az7prugyjrtqt8gp65vpc3df6vw7y88:39jFdU6jXeinSoZMGbzPvASsSfMAdrWJoe:3Drg7n1RxqfTXPAf3yz9HghwVuR3v8CZtp:37u5ikrcQEPDiwmhEAcQHuDYwRG19MoCNz:3NG641S7h34GQijJ1eGMQPnX3uFkUanxVb:38Q5gdQM6oiwZAxG5R88noQty8bgpWGUWZ:bc1q3y7rvc7az7prugyjrtqt8gp65vpc3df6vw7y88:3QCAPxJeo7opf5wFDppa8x4sKvJwUxV95J:3BkTzAXQTW2kEttwwpR3J9RFakCQWP3FqH:3CsBkiapcpN6zbsrUxnn2jB8hoeb7w6hK7:3EPeUYmo6MBhuuVcarf58weTxDm5wkjSSZ:39ptxxmQL4VZ8dsVARJBgupc5VWGHYiT36:3DHD2VU8SkzuUUNsECXGnJoRg4GX4EuUiD:3Jmt9Rzano3t6m1uhUmxajrbCXJTLLLFJw:3Drg7n1RxqfTXPAf3yz9HghwVuR3v8CZtp,39730259:788000:1714325:855414:1037216:728021:39736232:1078512:11235440:227300:849100:897716:999991:721312:683533,32didrfGzkGvEhHfEkmiqTMfjJJShW88W6:37vecPe83b2z5wzHATpyf4RnRunWxgehwV:16iTG5r9sUKHgJidfCSZQfPJXptp2Rc9N8,598458:606700:100000000,77213
e0434c579671fdc66a43f32674deedb03e838d7d047f47d67cff7e6ac72b07d3,39BGc4Y4yPyDCoPWcVzMYszdw3dHQqqP6Q:3F5XMbDAKTirwAcs4AK8HV5j5PVWLYpPR6:34Q4tmCLSCR3EMS3znL87ifNwLWQ5jhzP8:33x7AuCfj1JThtn8tTonYFSWw2xup11wEW:3GmJucUKAhd84eueRzLS4aoePpozX9mE9E:3Gc2vLKnFoeDzHpTwQMWj5X7NSmdJo9qYn:3FsPqwdbC6wxR9J8F2XAFCHmGyYC2jbpcY:3KQcVuP2aHU3t4PHgoGxyJgj6yQBnVSyyz:39C9WLJU3JJSP3QBXKuK39hvp5NrKWEoQT:38BBUZDBi8N233UQcy94Sis8xHaiaUJRfH:32QEbm2zjEeVm3dbx4Vdsnzd1TeEdGqzcz:bc1q0cvjt5fnkma8xqasasvnee3yk7pz9n8wlh7dxd:3KSYB33fmPcHGkvQgpvPwNiDhUdeV1ddns:39TPAFR4oRNM73JzBZECGqTkJYUav3c2Hz:38UqCHPgxkQY9nPmdcUMK171c16oXyfMrR:3HYMxs6sUvrPWyPNuro9aVNqNyHUsD6A7r:3NTaXNXa4mawnjPWB9htMGQiE4R4V1ciEe:3PdQdS3BDhwYW3SJ8bq2RruWQ5vXVL3p6V:39STr7Q32kHvKUTmTB9X3HTe4kqVbt9nVi:3Az1shTq9QsaLpRNPYLqbEXDE5V2yDcsY1:35iZs4C1jM1WhJ5z61Fi2PiGEX6heWMgfA:361TUrSKyeDmzXFWmA46PQAT95SDDRE8aW:3ATQAgcpH9YHMy3AFJShWQsdUateGxD6Zz:37oseQjnX2V6moN7TptRLMTUJhGVo6ix27:3J4wmxuHb7mBo3hfTdQdvejFFiedJ73PcM:34nMghDpfbbTEpdY33rVFEVHD8WUhND4Dy:36gobx2uj8iYtw6NzjSt8rJDSEe5cqB6sT:3Ni6SmZaa3ERMrSrLyqK2Xq9PFqJ5kqRTA:34ZLt9n1K7kKPma49RxyCcuNzWxUYDQo5P:3HNd5qKTLUbE1bfreg7TZqHnuqbsqfiQgK:39e4VuGfXFk3ScmPucm2YHgCfo4VNKoDeU:32tva1UoPwtLrQ4ugfivjmPvAAP4EvQLYb:37Kof4gyh1NSKhEuqhA9HMpfFFVW21zfTV:38pCb7hpKdCr6Mfhm8YMCc1MQcYi8aZ6Yn:3FyAaGn3aAeMhBMBLmFraVLzmg68LnHfe4:3EWzkLH2m1ue1cMFJryfP6rDcJkhvrp9QV:3QSN832Grtw2xTfiLjcJBkCabcTHKsGk6L:3KDFpk3SSfbNdTrtjSDPpdmJZeph7sD4d5:34TMENXoi7uB6iDHkNF1sFGpDpPdL7sMSU:3LooRvK5A6RW6dPYLbUGodNDgJMLKecuc8:32K1FiNyg5gVHZMDpDwZJS4YaVbzmDixD4:3B4gewKNPtxEyPjA1qrNNFZiStSZ54Bx4i:37HogKBLt6Lk3KeH5GkFBNMNoDsq1eziRH:34WgHtBidquM8dR4pDgQGCoV5AAfDdFSW3:3KvQ4zgDkDaL1vMNHLrHkQmYGfEF6ahDva:34T97UyCQENUaCS62Bkbv83didraRsWkFh:3BJR6mofckj7C9SxpJkeDLki8BoeoxZeZe:3Kfh4PHNW72NNqvFAKwcDgebWLbyBmKrsy:3LD4B3joth3URuTPDHoLSLQG6GAiZaaZfp:3K2gq3gP3jMt2oKCLim71vsrXVsnrAhnxp:36paz9vJrpouoL9iVwjB5BXb2C6xRdh8mG:3BKY3KqUtyQAGdbvcFD84qGsLXzJS4xFqb:3BX5iSWDAaTDGW1tBnEx3fw6Bm7rPDGvji:3J73b18gyLA5RoX6Ttoq5Y2crmzQbJbpFL:36RadL14qHQg8pUsgiYZLAPvhZxaKhLXN9:3EtMbZtRZY5SnvV41TrDWWT3x9CKGU2ADC:3PDLYuQ8qNNYi9CYuiMn6BLnAuQNSrQvrX:3Nz3n6Cq6BnPqv1jxXPjgwMQLqQtgYHuEF:3QNVmir9t1LoBA8qwm6hJgc8t54neevdzq:3DMZA7C1AaKVCiAR1u2nRaWZPV3jNeMTxK:3KPpZYjWG75JTJbKBho1X1BhgoR4ZELTqp:38J6t2Cz8SdVbC2tCQdiBakqhGsRVLbdsz:386u72pLkkTKFae4uSgaBkxYvXYk3WCkKB,2761309:4749337:455787:5773680:565674:36036:319479:798697:6302:18503701:139394950:340000000:112083:2350:2112:14570:1006:1050:1025:1712:39980626:63616:1237572:760106:22232100:1130487:1242155:2771220:148821:1240771:122552:1876656:303907:11505:4546:1001:1000:1280:1200:1215:1050:10978:924061:7943300:717462:26000000:100145:47495:363275:324961:190251:150507:1878589:4495546:152830:11504:12308839:809951:2943000:1211011:1195410:37000000:641200,bc1qx65xcxz6dfsge2g4eaerercslh83y66wrpm79r:bc1qx65xcxz6dfsge2g4eaerercslh83y66wrpm79r,9689713:676054561,310287
5ebb4308358184341d8e494d47f8d8fbbef3d83dcc327efb1652f344db7741d4,34pYxdXDD7U1NNqMau4j8xVs2H822Bgw6A,18402306,3CR7XiU8qJhTc2qbiKj2rkQCGkNJKoLCCm:3E6PMbRjVsmQEB2XTjUBASY9tUktaP1NEq,15825950:2562522,13834
465bbb8ef5e6de60d2c4849d45870eb25029b4816df0d62840bd7f61055b6202,bc1qn2sw3aqzkdldaucp5z8ahjdyzjk44t3mmkdndl,308917,31kPN2Yb5jkujxNzdpV49atwk5yHvmLs1w,304304,4613
2e9c8eca5ff44f0f9860f483794d5235ac29b770796aa203898d85ac91da3e93,32B3WSxC7GSXNEFMQxY2dJ9aHur1CksKhE,102004,3J4PBZKVGsJvZuq682AG9R1i3ddptsS4iB:38pcFnrbDBqGSCdHa1tDYjw2xcoMdUdhhs,35599:60000,6405
cfcf88085e600e8587d57076983f3cbc312db45ce574b377bd303918df328cea,1B5sYaEc5DEVA4hq4AFdTNv2L8v6kQZWvE,1204653,14r5Mz56Nd1vykgqyjEnQTcqZxhYzu3Ki5,1178235,26418
714908a6f57c3d9edd27398c60a086b8715d16b94589c456d1c5124c8be4887a,1L4VaYiWpSQyvw77mvg9RpcDWRmXhNkfyH,1584397,3EhAU7vgiKhq17pcGWCawz11qZ8wD5D9xh:1L4VaYiWpSQyvw77mvg9RpcDWRmXhNkfyH,97500:1486216,681
b61f1b3cbd61e55b4835a2ef3604f5f77e3ab29282fac43b22caebc85ce9ff5e,3Mqwsghzi5WdiTHhtMfGToGzwz6wWAryg5,685311421,3MzgtZoL1Yr4FfwXMsUqLijVe2SeBUN5HF,685292325,19096
aade2ca400b03e17c584e0b8de25be139ac159c02c39afc6bb7392b75db595f6,3FQ3bPek4qdGxDiXfVfJEfhP4JezvJfEzZ,7810766,366gZ8RS8v8TNzswWiBx2fhBX9V2aD4SRW,7800000,10766
c2a1957cff7d56733b5598344b61151b50e84f998b025ac8a7eb6c6a1ef26e7d,bc1qt7l42jx0zykvq0fadvxq2c9tg335hmqe2v0vas,664882,1LmvhuoRYz7xviXGhXEDX2KbWaF5kKztXX,657210,7672
0e89b7c2eee57f3ec0323aa936afa18f7b71cea82af4cb42f5c152c8f48f245f,3CcF942kYVRotGrfYQxD4QNn4aKVywpRxb,337763860,38Wy8nctKrqWMuX8KcrRr3mo3xkEG9eYEc:3CcF942kYVRotGrfYQxD4QNn4aKVywpRxb,799471:336954329,10060
5e98e5012b337a98c2d894940ef7fc0108e5cd07da1655a3e474ec67baf70de7,3EkhukJKEUZvo9qw2VkRh5KuPYRpGjs4Ao,2000000,bc1q67g206gg504jd70asg3pw4fgv47sl7948yysys:31h27qK9nJg3wWXLmZ9Twek7XvYPfaswXh,1443899:550491,5610
6f7345dfb1af58fe038f75d42d89fe6a96946f07d1f75add6f78d26d928a8fc1,1GKHd84rkvzym5FmyQc4dwJn5VgAj9nYHE,269085,1MpEuDjZSk1FYwdza1jCJpbDrYPG8t5Ld1:3GLD9jMy1gJ4dQAwCGkq7oQvJsyNxPuv8f,177764:79744,11577
7561f2a263fb535731d2a8354d051ac23fbc91dd86b7410188751a00edabdc16,bc1qw9sfv8ltautngrnvc29f577evqgqmw9ge5q7lx,360000,34ZeRKbgMTkmbZvPSnz9wYDSsPrAP4qo9j:bc1q7ypw37ctafzmkn2zgjknwyf0auvm9zyvn3g09e,119466:233320,7214
8c327d9b54886f1d221121319e2be51c6ecb7deab5220558bdab9101ad3fa107,bc1q7cfddpedp94rtepaheav63vx9ytcl3wj8nc77d:3MkLEX44qMppofahhYZ1Am4SjVmnX3xha3:3QkuRL9VtphqHtxx9no3mjKPmEEY6v9CEH,76908:59638:60608,39J6Z9j3W85kLAoaV1KeXfbSf9gFT1TPKE:16UuQhKg3MRNesRnXTQymNLfrzNzo5kAHG:38NQn78j6fn7wCrx3mC7NhBfa7oUqhpnny,63880:85280:47280,714
74bbde9313c2e84be76e4fd3ee063c974fd8769248094b23be738c91a3405f36,bc1qycshfpa22vwnef05h282uwz8wknye8s05zdxle,1703770,1Ee9oytyRJJBGWoSKsdwrcmCvQ3BEbXW9t:bc1qzcjw3suyhx00q0t49s4v2vzrnktl2h2vvckf7q,953477:749957,336
